label,filename,author,poem
MuzioManfredi_22,Fin di la sotto il Polo.txt,MuzioManfredi,Fin di la sotto il Polo Dove piu fredde son le pietre e dure Ne trae BARBARA Donna per ornarsi Anzi pur per armarsi Le belle braccia a danno a stratio a morte Di chi l ama piu forte Amor queste venture Hanno i seguaci tuoi Tanto in virtu di lei sei fiero e puoi Ma non havesse almeno Di si rigida pietra il core in seno
MuzioManfredi_23,Gli Anni e i pensieri.txt,MuzioManfredi,Gli Anni e i pensieri altrui forma e misura Costei con la belta rara e co l Nome Gli occhi due stelle sono oro le chiome L altro e rose vermiglie e neve pura Il viso e un Sol che l altro Sole oscura Quand e piu chiaro e non puo dirsi come La man quant alme son feroci ha dome Che di vibrar d Amor gli strali ha cura L andar lo stare e l ragionare e l riso Son foco ed esca onde s accenda e arda Ogni piu freddo adamantino core Qual forza o fuga oime debile e tarda Non sara dunque chi non fia conquiso Se tutto e in lei quant ha possanza Amore
MuzioManfredi_24,Hor che di novo.txt,MuzioManfredi,Hor che di novo pur BARBARA invitta Bellezza e crudelta Roma t ha vinta Non creder gia che mai rimanga estinta Cotal memoria in Campidoglio scritta E done esser di cio dovresti afflitta Te n pregi o folle e sol d affanno tinta Ti mostri perch ella e da te sospinta Quasi ti fossi a lei serva prescritta Quinci l ardir quinci la speme altrui Porgi al tuo danno e quinci sembra al Mondo Che piu de l honor tuo nulla ti caglia Ma che se pensi piu qual son qual fui T e il mal che ella ti da dolce e giocondo Tal par che senza lei timor t assaglia
MuzioManfredi_25,Il bel leggiadro piede.txt,MuzioManfredi,Il bel leggiadro piede Che mille e mille cuori Calca superbo hor pur da mano indegna Ferito miro ed ei non se ne sdegna Com e tanta humiltate Dov altro esser non suol che crudeltate Questa di mille errori Vendetta e certo Amor non puo soffrire Piu tante ingiurie Egli lo fa ferire Or fugga s egli puo debile essangue Egli pur nuota nel suo proprio sangue
MuzioManfredi_26,In quante guise Amore.txt,MuzioManfredi,In quante guise Amore Questa BARBARA tua nemica altera Te sprezza e la tua schiera Non le basti ali haver giunto a le piante Per fuggirsi da te ch accenna ancora Voler cavalli oprarvi Quinci l orecchie a se de i ferri Sdegnando anco il diamante Che l pie fan lor piu forte Ahi troppo acerba e dispietata Or chi potra durarvi Se tu Signor non la ritieni e leghi Si c homai vinta al tuo voler si pieghi
MuzioManfredi_27,La reina di Caria.txt,MuzioManfredi,La Reina di Caria entro l bel petto Fe sepolcro al Consorte e l pianse tanto Che dolente e piangendo alfin co l pianto Fini la vita ahi troppo fiero affetto E voi nova ARTEMISIA hoggi in aspetto Dolce amoroso un cor chiudete santo Ch e nobil tempio e sol di starvi ha vanto E vi s adori chi ne fu architetto Ma non perol s altri vi canta e loda Lo dovete sdegnar benche sua voce Intenta a cio sol per le SELVE s oda Forse averra se l gradirete un giorno Che la fama per lui lieve e veloce Co l ciel vi porti gloriosa intorno
MuzioManfredi_28,La sua non e belta.txt,MuzioManfredi,La sua non e belta che per amarla s habbia d altra belta simile essempio Di null altra fra noi si scrive e parla che dar possa in un tempo e requie e scempio ond io mentre pur qui tento ritrarla di tema e di stupor m agghiaccio e empio o almen se dir non so qual ella sia amar la potess io qual si devria
MuzioManfredi_29,Ma chi Signore.txt,MuzioManfredi,Ma chi signore e di se stesso in guisa che metter possa al suo desire il treno che non trascorra la dove s avisa d esser beato se v arriva a pieno solo al desio non e la via precisa a caro obietto d ogni gratia pieno e se ben tronca poi gli e la speranza almen fin ch egli n ha vive e s avanza
MuzioManfredi_30,Ma come amar si puo.txt,MuzioManfredi,Ma come amar si puo cosa divina stolto ch io son da un huom puro mortale s ella non l opra o il ciel non lo destina questo convien che sia dono fatale ahi perche si l anima mia s inchina ella e dal suo fattor fatta immortale l anima l ami dunque e l ben di lei tutti renda sereni i giorni miei
MuzioManfredi_31,Ma tale e il gran piacer.txt,MuzioManfredi,Ma tale e il gran piacer ch indi s elice Che l brama ogniun bench in provandol pian Opra la gioia ch ogniun sia felice Benche gioiendo habbia martire e s anga Qui destro corvo e qui manca cornice Par che dal canto mai non si rimanga Canto ch annuntia fato buono e reo Conforme a quel del gran pastore ideo
MuzioManfredi_32,Mentre carte volgendo.txt,MuzioManfredi,Mentre carte volgendo I moti de le stelle e i vari aspetti lor Donna apprendete Forse ch invidia havete A le piu chiare e belle Ma s in piu degna spera Piene d ogni virtu due ne volgete che piu da voi si spera quand anco piovon gratie in ogni core ch avanzan quante ne puo dare amore
MuzioManfredi_33,Mentre dietro al desio.txt,MuzioManfredi,Mentre dietro al desio la mente stolta A rio spinoso fin lasso m apria Lieta in vista e nel vero horrida via Per restar meco in cieco horror sepolta Donna bella e gentil che tutta e VOLTA A la gloria celeste humile e pia Mosse e si franca a la salute mia Che ratto m hebbe ogni temenza tolta Hor lei seguo io gioioso e credo e spero D arrivar seco ov ha MARTA d intorno Schiera a cui parte ognior ROSE beate Quanto senno farina l alme ben nate Tutte a farsela Duce e qual piu intero Valor per trarne a l immortal soggiorno
MuzioManfredi_34,Move da bei vostri occhi.txt,MuzioManfredi,Move da bei vostri occhi un foco Amore Ch altrui consuma pria che l senta il core Ned e forza di lui Ma sol virtu di vui Che si soavemente li volgete Che con diletto di chi l prova ardete Qual BARBARA fu mai Ch accompagnasse co l piacere i guai
MuzioManfredi_35,Non si diletta altrui.txt,MuzioManfredi,Non si diletta altrui cangiare in belva Mi fa di rozo e vil chiaro e accorto e d huom sol degno d habitare in selva nobil spirto puo fare in tempo corto damma si ratto mai non si rinselva Com ella trae di pena e da conforto pur c humil sia chi langue e aborrisca quanto insano amator bramare ardisca
MuzioManfredi_36,Per farsi per costei lieto.txt,MuzioManfredi,Per farsi per costei lieto e dolente Basta fiso mirarla e ch ella miri Che ne begli occhi ha foco atto e possente A generare in un tema e desiri E se ragiona il fa si dolcemente Ch altro non par che contentezza spiri Ma quin ci segue poi ratto dolore Che parte giova e pur tormenta il core
MuzioManfredi_37,Perche mi veti fiera usanza.txt,MuzioManfredi,Perche mi veti fiera usanza e ria veder da presso piu sovente il viso In cui mirando anco da lunge fiso Scorgo belta ch al ciel l anime invia E rado ascolti il dir ch al cor mi cria Dolcezza ond egli invan l esser conquiso Fugga anzi goda a pien da me diviso Per starsi in parte ove beato sia Certo gran bene a l uno a l altro senso Contende e doppiamente a me fa danno Ch altro non ho qui schermo a miei martiri Pur mentre al doppio valor vostro immerso VOLTA ho la mente acqueto ogni aspro affanno E l uso per Amor cede a i desiri
MuzioManfredi_38,Pur che non vuol da lei tormento.txt,MuzioManfredi,pur chi non vuol da lei tormento e stratio d amarla a modo suo si studi e sforzi de la sua gratia andra contento e satio purche in se stesso ogni vil foco ammorzi e tanto havra piu di servirla spatio quanto piu d honesta l amor rinforzi altramente non l ami e da lei fugga piu che da folgor ch arda e franga e strugga
MuzioManfredi_39,Qual di legno.txt,MuzioManfredi,Qual di legno o di terra in se conserva Pretioso licor vaso ben vile Tal sotto Nome BARBARO gentile Alma scorgo io ch ogni altra a se fa serva Costei non so se Venere o Minerva Ma l una e l altra certo havendo a vile Quanto il rio volgo apprezza in novo stile Fa di rara virtu nobil conserva E di bellezza e di prudenza essempio Ben puo chiamarsi e e se chi la mira E ode sol diviene amante e saggio chi vide mai produrre unico reggio Diversi effetti e pur se ben l ammira Il Mondo ingrato ancor non l erge Tempio
MuzioManfredi_40,Qual gia Barbara.txt,MuzioManfredi,Qual gia Barbara gente a schiere armate Vinte le domo popoli invitti e Regni Tal voi con gli occhi nidi d Amor degni De i piu superbi cor BARBARA fate E giovinetta il pregio vostro alzate Si c homai giunto a gloriosi segni Ogni terreno honor par che disdegni Questo opra in nobil Donna alta beltate Ma tanto l alterezza accresce in voi L esser figlia di GIULIO e d una LUCE Uscir che di virtu s agguaglia al Sole Co l tempo andrete voi lodata Duce Dunque di chi vorra mostrar fra noi Come farsi immortal si puo chi vuole
MuzioManfredi_41,Qual puo speranza aver di bene.txt,MuzioManfredi,Qual puo speranza haver di bene Amore Chi per fuggir la tua superba insegna Ha Donna illustre che lo scorge e degna Che per lei arda ogni piu altero core S ella si volontier tragico horror Ascolta e narra e ne discorre e insegna Cosa contraria pur se non indegna Di perfetta belta che l Mondo adore In lei cangia Signor si fiero instinto Fa che ponga in oblio l empia dottrina E che voglia habbia mansueta e giusta Si di Trofei poi la vedremo onesta In gran trionfo ogni rubella estinto E teco a par nel Regno tuo Reina
MuzioManfredi_42,Quantho da benedir l_almo.txt,MuzioManfredi,Quant ho da benedir l almo splendore De bei vostri occhi e le parole sante Ond hor conosco e me ne pento in quante Cure vili teneami un cieco errore Che non dimostra in bella Donna Amore E chi ratto non cangia a lei davante In buoni i rei pensier ne fassi amante Di virtu vera e di sovrano honore Cio bramo io solo e de la scorza antica Quasi humil serpe al vostro Sol mi spoglio Perch io non sia di si bel lume indegno Quinci deposto ogni terreno orgoglio con voi per via di ROSE sparse aprica L alma ho gia VOLTA al sempiterno Regno
MuzioManfredi_43,Quei ministri del tempo.txt,MuzioManfredi,Quei ministri del Tempo Ch ornan l orecchie a Real Donna e bella Mostran credo a chi l ama Ch in van s affligge e brama Se pria co l tempo non fa prova ond ella Conosca pronto il core A soffrir dolcemente ogni dolore Cosi dispensa l hore De i piaceri e de i pianti Secondo i merti de i diversi amanti Ma nullo ancor gia soccorse a tempo Di quei c han del morir vicino il tempo
MuzioManfredi_44,Quei piccioli del tempo.txt,MuzioManfredi,Quei piccioli del Tempo e bei ministri ch ornan l orecchie d altra Donna e l viso Che vogliano importar gia non m aviso Se cosi forse Amore Non scopre a chi la serve Ch andra di par co l tempo il suo dolore Ma voglie si proterve Non mostra gia l humil regio sembiante Anzi sola fra tante Nemiche di pieta par che ella porte Gioie ne i guardi e nel parlar conforti Piu tosto vorra dire Co l tempo frenero l altrui desire
MuzioManfredi_45,Questa e gentil pittore.txt,MuzioManfredi,Questa e gentil pittor sola quell opra Ch al mondo ti fara lodato e chiaro Barbara e la belta ritratta e opra Si ch ogni mal d Amore e dolce e caro Apena il Sol se n va co l lume a paro De suoi begli occhi e s avien mai che scopra Sue pompe il seno e frale ogni riparo Perche ogni core in se non chiuda e copra Questo e molt altro il tuo lavoro in parte Puo mostrare e lo mostra al senno ond ella E dea terrena non arriva l arte Felice te cui si benigna stella Diede tal gratia e me via piu s in carte Spieghero mai quant ella e saggia e bella
MuzioManfredi_46,Questa fera gentil.txt,MuzioManfredi,Questa fera gentil ch Amore sdegna e e pur del suo ardir gloria maggiore com ha si contra lui securo il core s ella con gli occhi altrui d amare insegna ahi ch ella e ben del sol sembianza degna ch egli anco scalda e n se non ha calore dov altri esser puo mai che vada ardore cosi spargendo e gelo in se ritegna benedetti non gia costumi eguali a celeste belta ma fiera voglia e questa e in nobil sen barbara usanza deh scema la cagion di tanti mali amore in lei o sia men bella o voglia ch in noi sia co l desio qualche speranza s alma
MuzioManfredi_47,"Questa, che gli anni.txt",MuzioManfredi,Questa che gli ANNI e l altrui ben prescrive Co begli occhi e co l Nome e tai d honore Nel viso ha fiamme e di virtu nel core Che ne dispensa ognior faville vive Dunque altero saettando arrive E infiammando dispietato Amore Care le piaghe fa dolce l ardore Come il poter di lui da lei derive Felice e ben chi se n accende e impiaga Se l duolo in gioia ella converte e danno E il non provar per lei face o saetta Chi vide mai tal meraviglia o Maga CHe sempre giovi a te sola s aspetta Vittoria contra ogni amoroso inganno
MuzioManfredi_48,Se da si poco amaro.txt,MuzioManfredi,Se da si poco amaro E che si tosto passa E che sana e piu bella alfin vi lassa Tanto travaglio havete Che vi pensate poi Ch altri soffra per voi Che d ira sempre e di veleno armata Sdegnando essere amata Sol del penare altrui fiera godete Amor fa ch ella il provi E forse in lei vedrem costumi novi
MuzioManfredi_49,Se mai vera belta scesa dal Cielo.txt,MuzioManfredi,Se mai vera belta scesa dal Cielo si vide in rara valorosa Donna Per alta gloria universal del Mondo Questa del mio pensiero e del mio stile Solo obietto e sovrano entro l bel viso Chiaro lo scopre e n havra scorno il Tempo Anzi a null altra ancor per alcun tempo Non ne fu largo com a questa il cielo E si comprende ben ch ella nel viso Ha gratia e maesta piu che di Donna Quinci si sforza ogni lodato stile D ornar se stesso e farne historia al mondo
MuzioManfredi_50,Se quanto in voi di bel.txt,MuzioManfredi,Se quanto in voi di bel mi scopre Amore Mentre con gli occhi e co l pensier m affiso ANNA gentil nel vostro amato viso Onde ogni affetto vil subito more Tanto mi desse Apollo arte e valore D aprir altrui com a un sol dolce riso Restar ogni aspro cor fate conquiso Cose direi d haverne eterno honore Ma non va stil d humano ingegno eguale A divin metro anzi ei si dole e sdegna Se troppo ardito altri il presume o tenta Quinci io mi taccio contemplando e quale Timor m essorta e riverenza insegna L alma in silentio ad ammirarvi ho intenta
